,Name,Id,Address,Coordinates,Reviews,Rating,Zip Code
173,The Milling Room,PnGSE8JGbMZKtdHi9go7Kg,"['446 Columbus Ave', 'New York, NY 10024']","[40.7835485472543, -73.9744088718635]",543,4.0,10024
174,Le Fanfare,t-Pm38_XhMnGfOYgkhaNRA,"['1103 Manhattan Ave', 'Brooklyn, NY 11222']","[40.736202, -73.955558]",227,4.0,11222
175,Minetta Tavern,PYcL2z9gHj6-ZTlViT9Nqw,"['113 Macdougal St', 'New York, NY 10012']","[40.7300047976758, -74.0006073834151]",2398,4.0,10012
176,Pil Pil,nF-EOBd_H1fX50iT1EIVZA,"['265 E 78th St', 'New York, NY 10075']","[40.7728412, -73.9558687]",783,4.0,10075
177,Uva,OAqsZMbjv66nOMqlimnYuQ,"['1486 2nd Ave', 'New York, NY 10075']","[40.77219299003591, -73.95561517222123]",2696,4.0,10075
178,Aldo Sohm Wine Bar,eoz2NahxyivVRs8Ll9Ljjg,"['151 W 51st St', 'New York, NY 10019']","[40.7613464555977, -73.9811449219513]",270,4.0,10019
179,LaLou,8ucQ3A7f6h9_PkKStYBkQA,"['581 Vanderbilt Ave', 'Brooklyn, NY 11238']","[40.680311, -73.967596]",87,4.0,11238
180,Perry St,2VpurA2lb-q90nmALklNcA,"['176 Perry St', 'New York, NY 10014']","[40.73442, -74.00971]",995,4.0,10014
181,Kurant,oLg2HxLYChgvMRTK5ZSdKQ,"['1091 2nd Ave', 'New York, NY 10022']","[40.75971, -73.96521]",243,4.0,10022
182,La Boulangerie,43y93456fzLVTF7LdlZikw,"['109-01 72nd Rd', 'Forest Hills, NY 11375']","[40.7191996169974, -73.8415304306788]",637,4.0,11375
183,Bacchus Bistro & Wine Bar,ZOfk6Ao0db5icjc0WEq7zg,"['409-411 Atlantic Ave', 'Brooklyn, NY 11217']","[40.68692, -73.98437]",542,4.0,11217
184,BOBO,pV-f6jq8mqNWymbPyPNmzg,"['181 W 10th St', 'New York, NY 10014']","[40.734491115375064, -74.00249263261921]",631,4.0,10014
185,La Gioconda,562aZEpTDdYKDe5hWuDyFA,"['226 E 53rd St', 'New York, NY 10022']","[40.75716, -73.96833]",193,4.0,10022
186,Francis & Staub - La Rotisserie,Nt36orNgZKCsGcdHw8TwEg,"['30 E 20th St', 'New York, NY 10003']","[40.738572, -73.988906]",6,4.0,10003
187,La Ripaille,kuSkLiSq9gHuytBBOOYeeQ,"['605 Hudson St', 'New York, NY 10014']","[40.73728, -74.00591]",140,4.0,10014
188,Felice 64,YE4pvo8ectzEaRYGqUgFcA,"['1166 1st Ave', 'New York, NY 10065']","[40.76256, -73.9596]",389,4.0,10065
189,B Cafe East,bOHWY14f1u8rR1t2ggmbYw,"['240 E 75th St', 'New York, NY 10021']","[40.770932338610784, -73.95762317674783]",479,4.0,10021
190,Poulette Rotisserie,uA0ua1WnE43E0PrQxni65g,"['790 9th Ave', 'New York, NY 10019']","[40.7648963928223, -73.9875030517578]",188,4.0,10019
191,Bar Six,LJfveecaTYurCxv1Al9iFw,"['502 Ave Of The Americas', 'New York, NY 10011']","[40.736389, -73.997146]",255,4.0,10011
192,Café Gitane,g6R8iwi__IDy8plQy0v9WQ,"['242 Mott St', 'New York, NY 10012']","[40.7231802723335, -73.9946175625656]",744,3.5,10012
193,Bar Blondeau,sHSCUGKAUR9gYThXlginkA,"['80 Wythe Ave', 'Ste 6', 'Brooklyn, NY 11249']","[40.72208, -73.95785]",43,3.5,11249
194,Pergola Des Artistes,TNymQn5Fb0GobRGbax1vRQ,"['252 W 46th St', 'New York, NY 10036']","[40.75926, -73.98729]",123,3.5,10036
195,Liberty Bistro,PMJOGt8QQmo-2A4DnUcmZQ,"['225 Liberty St', 'New York, NY 10080']","[40.712344, -74.015511]",119,3.5,10080
196,Yves,3y_-DwmoM198umnZHSOmKQ,"['385 Greenwich St', 'New York, NY 10013']","[40.72021, -74.00996]",102,3.5,10013
197,Maman,RdjykuwofIdvPTwohJeulw,"['12 W 48th St', 'New York, NY 10036']","[40.75754502006123, -73.9791089]",104,3.5,10036
198,Le Singe,MbLH5wjrqEJAid5woCAh5g,"['160 7th Ave', 'New York, NY 10011']","[40.74202269200279, -73.99738698512807]",259,3.5,10011
199,Le Gamin,9vQca1DMqfbDGssiqEd6Hw,"['108 Franklin St', 'Brooklyn, NY 11222']","[40.728299, -73.957153]",244,3.5,11222
200,Harajuku Sushi and Crepe,jva4AMX7zRkNsY3DKX9LlQ,"['New York, NY 10001']","[40.7491302490234, -73.9923629760742]",14,5.0,10001
201,MAiSONETTA,8ofN8cBJd2oTmdbMzlY1zA,"['141 Lincoln Ave', 'Bronx, NY 10454']","[40.808704, -73.929127]",49,5.0,10454
202,Kaskade,THvj8ivYzVh0fAOePxdclA,"['123 Greenpoint Ave', 'New York, NY 11222']","[40.73023, -73.95518]",32,4.5,11222
203,Café Luce,hkooeEkd3oPsLD6JJrYpjA,"['235 E 53rd St', 'New York, NY 10022']","[40.757323, -73.967928]",98,4.5,10022
204,Ruffian,fFkqEyupjc5x2iJQIPcpLw,"['125 E 7th St', 'New York, NY 10009']","[40.7264, -73.98411]",265,4.5,10009
205,Runner Up,56Uc2Wrqll0Ah5JYDel19Q,"['367 7th Ave', 'Brooklyn, NY 11215']","[40.66556972929384, -73.98229889177945]",27,4.5,11215
206,Bistro So,WBPbYPBrha8jxeUuqreYpQ,"['530 Driggs Ave', 'Brooklyn, NY 11211']","[40.71755, -73.95603]",35,4.5,11211
207,Cafe Matisse,jeJfYLekXo3yxUpDfNukyQ,"['167 Park Ave', 'Rutherford, NJ 07070']","[40.82503, -74.10933]",418,4.5,07070
208,Pommes Frites,uBGjcW-GuYy_qSvMykuISA,"['128 Macdougal St', 'New York, NY 10012']","[40.730022, -74.000152]",1096,4.5,10012
209,Porcelain,CaYvCcWDITsD0J_4NL2TFg,"['880 Woodward Ave', 'Ridgewood, NY 11385']","[40.702315, -73.901679]",54,4.5,11385
210,Domaine Wine Bar,MvLCuHIcEPvZ12RZdsSckA,"['50-04 Vernon Blvd', 'Long Island City, NY 11101']","[40.7425913214684, -73.9542330801487]",143,4.5,11101
211,Duane Park,VuR3lhMA80aH42jrBM_C8A,"['308 Bowery', 'New York, NY 10012']","[40.7249172, -73.9925423]",564,4.5,10012
212,Endswell Bar & Bistro,PszZvrDqzgPpl6SQuk3K9Q,"['773 Fulton St', 'Brooklyn, NY 11217']","[40.68618, -73.97377]",116,4.5,11217
213,Dubrovnik Restaurant,mCxVAHNCDmWQw7ONts8PSw,"['721 Main St', 'New Rochelle, NY 10801']","[40.903654, -73.789276]",293,4.5,10801
214,Claud,U2lfZtPmI3x-bpFztPFbkA,"['90 E 10th St', 'New York, NY 10003']","[40.73088, -73.98968]",46,4.0,10003
215,Bazár Tapas Bar & Restaurant,NqwwyMMXIS-JnwdDQBQT9A,"['31 W 26th St', 'New York, NY 10010']","[40.744449, -73.990068]",719,4.0,10010
216,Delice & Sarrasin,3PabSEZ2ESexVFZznyozVw,"['20 Christopher St', 'New York, NY 10014']","[40.73377, -74.00065]",518,4.0,10014
217,Sofia Wine Bar,3qIISjUYn1tbqHXi7nCLXg,"['242 E 50th St', 'New York, NY 10022']","[40.75502, -73.96913]",736,4.0,10022
218,RH Rooftop Restaurant New York,8SehQovJOuQDLbtzLLYLyw,"['9 9th Ave', 'New York, NY 10014']","[40.73985, -74.00639]",750,4.0,10014
219,The Pandering Pig,WA6HwJ3UlGWWCeJdOTlLWw,"['209 Pinehurst Ave', 'New York, NY 10033']","[40.855144, -73.937599]",131,4.0,10033
220,Brasserie Le Mistral,RyVOeKAWLT2srJqpGNFHXw,"['330 5th St', 'Brooklyn, NY 11215']","[40.671555, -73.984566]",109,4.0,11215
221,Oda House,r7z65v8cnBP0MhGP4oQ0bQ,"['406 E 73rd St', 'New York, NY 10021']","[40.768084, -73.954979]",216,4.0,10021
222,Vallata,y6V0XdpXbSoM4rHxLy5fwg,"['47 E 19th St', 'New York, NY 10003']","[40.738070676010935, -73.98858792703702]",39,4.0,10003
223,The River Café,4XX-zF8h5Lvrr22_tqU6-Q,"['1 Water St', 'Brooklyn, NY 11201']","[40.703866713051106, -73.99479360219303]",1263,4.0,11201
224,June,OsA5iRphHwPlYNhdddvBng,"['231 Court St', 'Brooklyn, NY 11201']","[40.68606512542637, -73.99388911165558]",206,4.0,11201
225,Vanguard Wine Bar,E2gIY7uWsmvpcUKItVOJoA,"['1372 1st Ave', 'New York, NY 10021']","[40.76854110588842, -73.95510188318822]",58,4.0,10021
226,Tavola,V3USzFEGhuoXez4G2Rk11A,"['488 9th Ave', 'New York, NY 10018']","[40.755403, -73.994516]",1228,4.0,10018
227,Rosemary’s,FXYsBqMu2q1dhJYQg_FfAA,"['350 1st Ave', 'New York, NY 10010']","[40.735097, -73.979074]",203,4.0,10010
228,St. Anselm,hiTfA7vnxDSLv77nl6UQXQ,"['355 Metropolitan Ave', 'Brooklyn, NY 11211']","[40.7143299, -73.95604]",938,4.0,11211
229,Balzem,StF9WWWbrRzEOmNAcEINcA,"['202 Mott St', 'New York, NY 10012']","[40.72139, -73.99545]",518,4.0,10012
230,House Brooklyn,MlhSrqCa-IL294UdZRrQYA,"['50 Norman Ave', 'Brooklyn, NY 11222']","[40.72466, -73.95365]",1,5.0,11222
231,Osteria Cotta,Q1_UvNyONsaVS_VC1mD9Dw,"['513 Columbus Ave', 'New York, NY 10024']","[40.78554, -73.97263]",1030,4.0,10024
232,El Pote Español Restaurant,5IGFJRN06HiclnivxaFThQ,"['718 2nd Ave', 'New York, NY 10016']","[40.74754, -73.9735]",216,4.0,10016
233,Ponty Bistro,M6Eiyx9LXMetMUxsYe-fvw,"['2375 Adam Clayton Powell Blvd', 'New York, NY 10030']","[40.8175925, -73.9412695]",480,4.0,10030
234,Cello Wine & Cocktail Bistro,t3WXZ8U6espLzY5YQ1Ocsg,"['226 E 53rd St', 'New York, NY 10022']","[40.7570686, -73.9684187]",208,4.0,10022
235,Maman,XBWO26QblInZGftnSDD94A,"['211 W Broadway', 'New York, NY 10013']","[40.7188969, -74.0062207]",342,4.0,10013
236,Have & Meyer,JU5d81TYm7IJHWqOqJWMqw,"['103 Havemeyer St', 'Brooklyn, NY 11211']","[40.7132687751084, -73.9564743950496]",185,4.0,11211
237,BLACKBARN,Lw044EfH1h3XhUhri3ExfA,"['19 E 26th St', 'New York, NY 10010']","[40.7431036278527, -73.9870538457459]",680,4.0,10010
238,La Pecora Bianca,nBy8KtcUHktPFKw-VClG1A,"['950 2nd Ave', 'New York, NY 10022']","[40.75495, -73.9682718]",375,4.0,10022
239,Little Prince,myYOl6CDu1fieWKxXn-1Og,"['199 Prince St', 'New York, NY 10012']","[40.7267198, -74.0027459]",355,4.0,10012
240,Altesi Ristorante,uzEhT55QIdk9YbfFwmlRzQ,"['26 E 64th St', 'New York, NY 10065']","[40.76667, -73.96959]",83,4.0,10065
241,Elysian Cafe,JbpjgLAk4DaP0zvY7dP9Hw,"['1001 Washington St', 'Hoboken, NJ 07030']","[40.7486464, -74.027349]",645,4.0,07030
242,T Brasserie,w7pT9wF_0SOEatSpeaFwkQ,"['96 South St', 'New York, NY 10038']","[40.7066059745047, -74.00266169999999]",16,3.5,10038
243,Lafayette Grand Café & Bakery,g3jNtkQZVZrrC823oBxdtg,"['380 Lafayette St', 'New York, NY 10003']","[40.727617, -73.993464]",1269,3.5,10003
244,Sel et Poivre,e4YHihk1HFJ1EB7oD7dKDw,"['853 Lexington Ave', 'New York, NY 10065']","[40.765595, -73.965433]",156,3.5,10065
245,Queensyard,ihd2cISx6muy6bKVPhA4cg,"['20 Hudson Yards', 'New York, NY 10001']","[40.7533936, -74.00174205487694]",438,3.5,10001
246,Match 65 Brasserie,OwcGML0xYT-t4vmMthgOkA,"['29 E 65th St', 'New York, NY 10065']","[40.7673434, -73.9682993]",267,3.5,10065
247,Jacques,mBZUWdasmua9XOsWy8xdWA,"['206 E 85th St', 'Ste 204', 'New York, NY 10028']","[40.777824, -73.954143]",254,3.5,10028
248,Juliette,emTmnLlesIwxRofQ34ntdA,"['135C N 5th St', 'Brooklyn, NY 11249']","[40.71702, -73.959077]",998,3.5,11249
249,L’Express,uby3glEc0Brt9LAoCI0WTg,"['249 Park Ave S', 'New York, NY 10003']","[40.738162056865, -73.987657]",900,3.5,10003
250,GAUDIr,h_qGWauoScc3tMBDBb-few,"['251 E 110th St', 'New York, NY 10029']","[40.79349, -73.941]",66,5.0,10029
251,Lena West village ,iMVaP0rVsQgpvHcASEB8ew,"['10 Morton St', 'Manhattan, NY 10014']","[40.731268662277984, -74.00359908613547]",22,4.5,10014
252,Naked Dog,OwDRIugcA4LkUuTRqpJsog,"['47 Java St', 'Brooklyn, NY 11222']","[40.7312720665479, -73.9593493647979]",269,4.5,11222
253,Kochi,Au1AcsukhrbUfn6oit8tZw,"['652 10th Ave', 'New York, NY 10036']","[40.76201, -73.99351]",353,4.5,10036
254,Bocca di Bacco,ktMtLr8mp4K7IGxUgCTs6Q,"['635 9th Ave', 'New York, NY 10036']","[40.76021745303923, -73.99156281784906]",6,4.5,10036
255,Oscar's Place,66T7rXIZvcVg7XicY6QObg,"['466 Hudson St', 'New York, NY 10014']","[40.7318649, -74.0064011]",246,4.5,10014
256,La Branche Bistro & Café,iDy3AXrzSV1QMKWGIOYgSw,"['194 Broadway', 'Bayonne, NJ 07002']","[40.6528775194062, -74.1276292592593]",28,4.5,07002
257,Wine Escape,6o0ik4agLEB0mlDlkPVprA,"['405 W 44th St', 'New York, NY 10036']","[40.760139, -73.99205]",222,4.5,10036
258,Chela & Garnacha,AUyKmFjpaVLwc3awfUnqgQ,"['33-09 36th Ave', 'Astoria, NY 11106']","[40.7556474, -73.9274415]",431,4.5,11106
259,Seeds & Weeds,hMd4Z5j1I25ffLm81MeluQ,"['96 South St', 'New York, NY 10038']","[40.7062795449079, -74.00231843132296]",13,4.5,10038
260,El Born,gvMYV5E3HyzhN_MYFIMGzg,"['651 Manhattan Ave', 'Brooklyn, NY 11222']","[40.7243479163883, -73.9512226101037]",400,4.5,11222
261,Two Crepes,ZZ-zJbCLfXCNXZgKq3Shcw,"['4301 Park Ave', 'Union City, NJ 07087']","[40.7759488964411, -74.019702449441]",87,4.5,07087
262,Cull & Pistol Oyster Bar,-bdxB20YveudeyL63chscg,"['75 9th Ave', 'New York, NY 10011']","[40.742553, -74.006052]",711,4.5,10011
263,Friedman's Kitchen + Bar,G9ugU33zudDKp-xeOQK6YA,"['233 W 49th St', 'New York, NY 10019']","[40.761349, -73.985575]",24,4.5,10019
264,Vanguard Wine Bar,Gfo-8z_CMOpHZVhX-HKD0g,"['189 Amsterdam Ave', 'New York, NY 10023']","[40.77643, -73.983]",195,4.0,10023
265,Tony's Di Napoli,5TX0X8w5ssIACU_pnBEq6g,"['147 W 43rd St', 'New York, NY 10036']","[40.75641, -73.98547]",2474,4.0,10036
266,Tarallucci E Vino - Nomad,FNxOWxts63oDRKwy9Pbfzw,"['44 E 28th St', 'New York, NY 10016']","[40.74345604900017, -73.98470300895319]",196,4.0,10016
267,Sauced,TOlIQbDBIHq_or6JcXx4ZQ,"['331 Bedford Ave', 'Brooklyn, NY 11211']","[40.7126701394003, -73.9623194526208]",52,4.0,11211
268,Au Za'atar,0FaLilJs2VN83hOEBcBnPg,"['188 Avenue A', 'New York, NY 10009']","[40.728901, -73.981185]",1485,4.0,10009
269,David's Cafe,3V20VbC45XL4TBYTL9DrOg,"['110 St Marks Pl', 'New York, NY 10009']","[40.7269310030458, -73.9843428879976]",254,4.0,10009
270,Dizzy's Club,AZSC48kTDCRU1CqxdE04Kg,"['10 Columbus Cir', '5th Fl of Jazz at Lincoln Center', 'Frederick P Rose Hall', 'New York, NY 10019']","[40.7686020583993, -73.9830386638641]",396,4.0,10019
271,FINO French Bistro,CZg05roVBkzu1QzxTHfkPw,"['39 13 Bell Blvd', 'Bayside, NY 11361']","[40.764965801861166, -73.77144779999999]",447,4.0,11361
272,Felice 15 Gold,fuS39acPaRi38DhSSwEI4Q,"['15 Gold St', 'New York, NY 10038']","[40.70789, -74.00712]",440,4.0,10038
273,Ayza Wine & Chocolate Bar,srhEv1OqoK9W5JRdiMWDyw,"['11 W 31st St', 'New York, NY 10001']","[40.7471774721074, -73.987011312828]",2077,4.0,10001
274,Lilly's Cocktail and Wine,W1pBIFhkjJwjTe2P7o57yg,"['50 W 72nd St', 'New York, NY 10023']","[40.77698, -73.9785]",148,4.0,10023
275,Satis Bistro,WI_AYZSW8ds1GjFq3PQJRA,"['212 Washington St', 'Jersey City, NJ 07302']","[40.7144521915461, -74.037669933778]",758,4.0,07302
276,Etcetera Etcetera,bjzBkF2FFMsdkCk50xseFQ,"['352 W 44th St', 'New York, NY 10036']","[40.75926, -73.99115]",481,4.0,10036
277,Salt + Charcoal,m1cJLpDN4B-_0hGgPfe5OA,"['171 Grand St', 'Brooklyn, NY 11249']","[40.71453, -73.9613511]",705,4.0,11249
278,Lighthouse,DhBhEWMVLDxYF14a1znUvA,"['145 Borinquen Pl', 'Brooklyn, NY 11211']","[40.710871611836815, -73.95371897659477]",293,4.0,11211
279,Medieval Times Dinner & Tournament,sulipN61P85ISTkV-bMeFA,"['149 Polito Ave', 'Lyndhurst, NJ 07071']","[40.807265, -74.1069909]",825,4.0,07071
280,Grand Vin,I6Wg1NFYAAVzM2OpsdqcXA,"['500 Grand St', 'Hoboken, NJ 07030']","[40.74331, -74.03517]",531,4.0,07030
281,Reverence,k74Lwp6Prr3yFgoPx0HSDA,"['2592 Frederick Douglass Blvd', 'New York, NY 10030']","[40.8184806, -73.9448795]",20,4.0,10030
282,Follia,78TCGIG1eHMYdyvMpFdDbQ,"['179 3rd Ave', 'New York, NY 10003']","[40.7349243164062, -73.9855880737305]",274,4.0,10003
283,Pietro's,Ty1MvJz88DeNmX0eDHeMyQ,"['232 E 43rd St', 'New York, NY 10017']","[40.7506055, -73.9721964]",138,4.0,10017
284,Danji,FeSynfcDT4qB2kDixHUQCA,"['346 W 52nd St', 'New York, NY 10019']","[40.764, -73.98686]",1081,4.0,10019
285,The Baroness Bar Burgers + Beer,jW22gmsZjh5hFJsC1qUDOA,"['47-18 Vernon Blvd', 'Long Island City, NY 11101']","[40.74496, -73.95362]",478,4.0,11101
286,Lamano Chelsea,cRmRAl5HHJcysKBSrHivHA,"['265 W 20th St', 'New York, NY 10011']","[40.7433797337789, -73.9994259551167]",120,4.0,10011
287,CAFÉ LULUc,mv8dMMzzrzalso3sYCP_QA,"['214 Smith St', 'Brooklyn, NY 11201']","[40.68451, -73.99225]",1596,4.0,11201
288,Joe Allen,lUQR6cZlHHKXOksH5xOTqA,"['326 W 46th St', 'New York, NY 10036']","[40.76005, -73.98913]",438,4.0,10036
289,Yatenga French Bistro & Bar,DEHWHskp2gSAkfdylc4SNA,"['2269 Adam Clayton Powell Jr Blvd', 'New York, NY 10030']","[40.8142691169743, -73.9441050339131]",275,4.0,10030
290,Wine 30,hDgpiXE5_d4Is1sJ5kUBQg,"['41 E 30th St', 'New York, NY 10016']","[40.74492841946161, -73.9837861]",828,4.0,10016
291,Ainslie,-7PnG_cD9VY-IfHGWzynmQ,"['76 Ainslie St', 'Brooklyn, NY 11211']","[40.712343, -73.952121]",484,4.0,11211
292,Tre,VqnPcfqYltgxAkIuTaGkYg,"['173 Ludlow St', 'New York, NY 10002']","[40.72184, -73.987714]",518,4.0,10002
293,Osteria Laguna,GAvyDral555vltKrupUcjw,"['209 E 42nd St', 'New York, NY 10017']","[40.750656315963745, -73.97356620000002]",394,3.5,10017
294,Ernesto’s,LpIpG7klTOl_btqxNkp-Vw,"['259 E Broadway', 'New York, NY 10002']","[40.71429, -73.9854371]",122,3.5,10002
295,Pappardella,E2zKMwHhz4--dyplQ7gf8A,"['316 Columbus Ave', 'Ste 1', 'New York, NY 10023']","[40.77940129780038, -73.97750031523518]",714,3.5,10023
296,Bar Tabac,3qf3FLXxVdX3Wz5F_rTeog,"['128 Smith St', 'Brooklyn, NY 11201']","[40.68736766240864, -73.99028494341295]",625,3.5,11201
297,Fleming by Le Bilboquet,CAjV0WZ--OxkepK2CIDBBA,"['27 E 62nd St', 'New York, NY 10065']","[40.7653496594521, -73.9698017113384]",19,3.5,10065
298,Serafina Italian Restaurant Osteria,QUTSHrHw3qRZjf749VM1Yg,"['38 E 58th St', 'New York, NY 10022']","[40.76273, -73.97155]",147,3.5,10022
299,Bistrot Leo,NIX9YFX1taOkm1J9IGuLqA,"['60 Thompson St', 'New York, NY 10012']","[40.724050209663815, -74.00322623068801]",107,3.5,10012
300,Faso Taste,n9bm5R7DH-no5CTupRxbZw,"['3350 Broadway', 'New York, NY 10031']","[40.82041, -73.95454]",8,5.0,10031
301,Plein Air,8meCFIM2dRUffcvuCqUv5A,"['68-38 Forest Ave', 'Ridgewood, NY 11385']","[40.70259, -73.90122]",27,4.5,11385
302,Teuta Qebaptore,T0aM8ULASjWhz_TqgG8rCA,"['603 E 186th St', 'Bronx, NY 10458']","[40.8547669, -73.8879456]",16,4.5,10458
303,Stella & Fly,OU0Ca9LtXllTDSKBCIgy6A,"['1705 1st Ave', 'New York, NY 10128']","[40.77855, -73.94839]",138,4.5,10128
304,Dua Kafe,EX_kzzv2RNC_WwxaJ0ll9g,"['520 E 14th St', 'New York, NY 10009']","[40.72979, -73.97924]",107,4.5,10009
305,Farewell,9Q5DAolmjXlqJ5oVM7sKbg,"['143 Troutman St', 'Brooklyn, NY 11206']","[40.7000302741621, -73.9294501394033]",5,4.5,11206
306,Oceans New York,afbl_jCNpomzJiDBdomb6g,"['233 Park Ave S', 'New York, NY 10003']","[40.737408, -73.987887]",182,4.5,10003
307,Somm Time,KfHwEsirvgNwqqSSIZ4Kdg,"['254 Broome St', 'New York, NY 10002']","[40.7182273, -73.9899201]",108,4.5,10002
308,Cafe Bubamara,TExzWoDwkeNYiDBgUiKi5A,"['263 Parker Ave', 'Clifton, NJ 07011']","[40.87659, -74.1243]",470,4.5,07011
309,Chama Mama,cTE0e96GYzet799EJeStoQ,"['149 W 14th St', 'New York, NY 10011']","[40.7384, -73.99892]",611,4.5,10011
310,Polletto Chicken and Sangria,K1lrGKMDiB4K_-VY033cyw,"['1631 2nd Ave', 'New York, NY 10028']","[40.777165466250324, -73.952629]",5,4.5,10028
311,Tomiño Taberna Gallega,EHINHIbLklEUShuANKjGgw,"['192 Grand St', 'New York, NY 10013']","[40.7192978908919, -73.9969160361937]",392,4.5,10013
312,Il Falco,zDujEq9qZk13nBcG2PH4tA,"['21-50 44th Dr', 'Long Island City, NY 11101']","[40.7476595714373, -73.9455319123659]",342,4.5,11101
313,Leland Eating and Drinking House ,lQ8qDNaTPnewJt6xwG__gQ,"['755 Dean St', 'Brooklyn, NY 11238']","[40.679822105618534, -73.96511882543564]",61,4.5,11238
314,La Tropezienne Bakery,qx-xsyo2pTtrr0KY-GNcYA,"['2131 1st Ave', 'New York, NY 10029']","[40.792079, -73.938629]",131,4.0,10029
315,Nica Trattoria,iV5yy8EbjsPoYWtjRhB61Q,"['354 E 84th St', 'New York, NY 10028']","[40.7756431, -73.950783]",156,4.0,10028
316,Fradei Bistro,vegSCksJy6SI8WUGttLH-w,"['99 South Portland Ave', 'Brooklyn, NY 11217']","[40.686579, -73.974191]",65,4.0,11217
317,Casellula,JL_p-OHtSEYVfoeLQQgqDA,"['401 W 52nd St', 'New York, NY 10019']","[40.76499, -73.98835]",951,4.0,10019
318,Levant on Smith,jzN5KHYtrM2rh58iHGVuVA,"['223 Smith St', 'Brooklyn, NY 11201']","[40.68424, -73.99201]",67,4.0,11201
319,MAMO Restaurant,dvkQIG20RjgNi-SwRr_1CQ,"['323 W Broadway', 'New York, NY 10013']","[40.72186, -74.00382]",337,4.0,10013
320,Petite Crevette,TCJrcryBkI6eg2HYThoiKg,"['144 Union St', 'Brooklyn, NY 11231']","[40.68396014724072, -74.00180035145536]",338,4.0,11231
321,Ipanema Restaurant,-udRA8VRsQJoIaT-kxCrGg,"['3 W 36th St', 'New York, NY 10018']","[40.75005, -73.98416]",1443,4.0,10018
322,Air's,onw1lGksWck5Hhe_isyFYQ,"['127 Macdougal St', 'New York, NY 10012']","[40.7305977209813, -74.000198659212]",78,4.0,10012
323,Brandy Library,RW-v9cm9rQZS9cSihuXfvw,"['25 N Moore St', 'New York, NY 10013']","[40.720073, -74.007227]",679,4.0,10013
324,Le Garage,M85t-iOAbMpO9mVIKAgwMw,"['157 Suydam St', 'Brooklyn, NY 11221']","[40.6993863968861, -73.9265948743181]",182,4.0,11221
325,Osteria Morini,KCBfW6sWl9Gx-LvMff08jg,"['218 Lafayette St', 'New York, NY 10012']","[40.7219179851303, -73.9976472073402]",1271,4.0,10012
326,Mozzarella & Vino,zjglOaCY8xQu3s2eKnLFzw,"['33 W 54th St', 'New York, NY 10019']","[40.76204, -73.97718]",265,4.0,10019
327,Risbo,8vDBwBThldNxqvQ7ur1Uzw,"['701 Flatbush Ave', 'Brooklyn, NY 11225']","[40.6560593, -73.9597273]",228,4.0,11225
328,Miriam,lnTPfdaqDqWjywWewsE2Lw,"['79 5th Ave', 'Brooklyn, NY 11217']","[40.6801719843659, -73.9777555239717]",1165,4.0,11217
329,Giovanni's Bicycle Club,EsF2snil1ysNFXmxz2zTWA,"['487 Sylvan Ave', 'Englewood Cliffs, NJ 07632']","[40.87934, -73.95134]",185,4.0,07632
330,Buceo 95,9BzRiWO6PSdR-l3dzCm3VA,"['201 W 95th St', 'New York, NY 10025']","[40.793613, -73.971112]",474,4.0,10025
331,Simple Cafe & Restaurant,ArfL-sU2FaB73WV1qQ4c6Q,"['346 Bedford Ave', 'Brooklyn, NY 11249']","[40.71244, -73.96275]",212,4.0,11249
332,Patsy's Italian Restaurant,goqTQ4tOD-asC_ZJBW9l7w,"['236 W 56th St', 'New York, NY 10019']","[40.76553, -73.98274]",1083,4.0,10019
333,BLVD Wine Bar,TN1dGAwvNevkzXfL0sU41A,"['4720 Center Blvd', 'Long Island City, NY 11109']","[40.74596, -73.9575]",178,4.0,11109
334,White Radish,Oz98C9STC5axnUJgZP4tgA,"['108-25 Ascan Ave', 'Forest Hills, NY 11375']","[40.718172, -73.840906]",158,4.0,11375
335,Ukrainian East Village Restaurant,_lk_uxURy7g-R7TbrG6hww,"['140 2nd Ave', 'New York, NY 10003']","[40.728847, -73.987045]",334,4.0,10003
336,Huertas,fVslDZ8dGsVmcRhS0R0kFg,"['107 1st Ave', 'New York, NY 10003']","[40.726856, -73.986251]",343,4.0,10003
337,The Frenchman's Dough,Qi7pmy2BuR5Oz2ouXa2u4A,"['96 South St', 'New York, NY 10038']","[40.706116183284095, -74.00233246386051]",16,4.0,10038
338,Le Song,NNCpFCnTwMgKhA10lK_DzQ,"['75 9th Ave', 'New York, NY 10011']","[40.7424509, -74.0059581]",175,3.5,10011
339,Westlight,71HLFDV5yIX8l7WqP7Km5g,"['111 N 12th St', 'Brooklyn, NY 11249']","[40.722299, -73.956691]",728,3.5,11249
340,Corner Bar,EP4joK7HT-AdSJvas1hIzg,"['60 Canal St', 'New York, NY 10002']","[40.71492731897193, -73.9922917140167]",33,3.5,10002
341,Barawine,wpye6v-2fIx7Z2Sz12XubA,"['200 Lenox Ave', 'New York, NY 10027']","[40.8045311, -73.9473801]",373,3.5,10027
342,Gypsy Rose Bistro,lSAY2Dy26TMsKalCyBxEaA,"['125 W 26th St', 'New York, NY 10001']","[40.74542683929814, -73.99223294109106]",4,4.0,10001
343,L' Angolo Tribeca,H_TGP2AgX3IUmzq8Aml79Q,"['190-A Duane St', 'New York, NY 10013']","[40.71734, -74.01044]",177,3.5,10013
